Classification,Food Name,Moisture (water),Protein,"Fat, total",Ash,Total dietary fibre,"Available carbohydrate, without sugar alcohols",Total sugars,Starch,Sodium (Na),Potassium (K),Calcium (Ca),Phosphorus (P),Magnesium (Mg),Iron (Fe),Zinc (Zn),Cholesterol,Thiamin (B1),Riboflavin (B2),Niacin (B3),Vitamin C
18103,"Pork, forequarter, separable fat, BBQ'd, no added fat",-0.8769646721608145,-0.0993227023963838,2.43906564790578,-0.5131424131634719,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.15198196653901969,-0.49286166448719926,-0.1818799943464413,-0.275763355570499,-0.4684300004292376,-0.1736511644485497,-0.38591828401738887,0.6420491723253062,0.7008038567078899,0.3187385425992221,0.11410086995543849,-0.3506109419404934
18103,"Pork, forequarter chop, lean, raw",0.5314139783449684,0.6218534835611521,-0.31577421178412307,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.1812940541869887,0.25481940628717964,-0.2620238297622038,0.26670605382435286,-0.2774428870398142,-0.13512965872301305,0.5822735069254362,0.2779174778841885,2.424840058197283,1.5296033676149228,0.5089704992172298,-0.3506109419404934
18103,"Pork, forequarter chop, lean, BBQ'd, no added fat",0.1731110974858143,1.2348532416250575,-0.1827437155415523,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.1812940541869887,0.37287431219892364,-0.22195191205432255,0.40232340617306583,-0.2427179573326463,-0.058086647271939754,1.04331721689821,0.5510162487150267,2.465888539185126,1.6910520109503495,0.476064696778747,-0.3506109419404934
18103,"Pork, forequarter chop, untrimmed, raw",0.2866328023124772,0.4415594370717681,0.19971896115583868,-0.30810513070072176,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.1925679340515922,0.08167221094995503,-0.24866652385957672,0.14465043671051117,-0.329530281600566,-0.14668611044067406,0.38863514873687127,0.3559456981215709,2.0512988812079147,1.2712855382782402,0.3905096104386923,-0.3506109419404934
18103,"Pork, forequarter chop, untrimmed, BBQ'd, no added fat",-0.043289652340011024,0.9644121718909816,0.35492120677217126,-0.30810513070072176,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.17452972626822663,0.1957919533313076,-0.215273259103009,0.2599251862069172,-0.2948053518933981,-0.08119955070726176,0.7482492425156348,0.5640209520879238,2.10466190649211,1.4085168851133525,0.4003813511702372,-0.3506109419404934
18103,"Pork, loin chop, separable fat, raw",-1.2565528726749677,-0.4238519860772749,3.3037638734824903,-0.7181796956262221,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.29177807686010276,-0.8312857281008655,-0.2620238297622038,-0.47240851647613286,-0.5552423246971574,-0.31040250977420475,-0.6302714503029591,0.06984222391783557,0.09328633808781786,-0.02030360840517403,-0.346580364183318,-0.3506109419404934
18103,"Pork, loin chop, separable fat, BBQ'd, no added fat",-1.3416941512949645,-0.34271966515705216,3.386907933634097,-0.5814881739843887,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2714850931038165,-0.6148517339293348,-0.25534517681089025,-0.20795467939614257,-0.5031549301364056,-0.29691998277026693,-0.6026088277045927,0.004818707053350263,0.24927056584162013,0.02005855242868269,0.17004073410085888,-0.3506109419404934
18103,"Pork, loin chop, lean, raw",0.5278664250691352,0.9553974695665124,-0.4321758959963725,-0.17141360905888836,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2286443496183233,0.43583692868518714,-0.2954170945187715,0.40232340617306583,-0.20799302762547842,-0.27765922990749864,-0.20611123712800708,0.09585163066362969,2.486412779679047,0.2783763817653654,1.371102523105474,-0.3506109419404934
18103,"Pork, loin chop, lean, BBQ'd, no added fat",0.1447306712791489,1.6224854415772332,-0.2825165877234804,-0.03472208741705494,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.21511569378079914,0.333522676895009,-0.2620238297622038,0.6057494346961353,-0.2427179573326463,-0.2429898747545156,0.029021054958107615,0.39495980824026206,2.9051072857550424,0.3025936782656794,2.1707135223606016,-0.3506109419404934
18103,"Pork, loin chop, untrimmed, raw",0.33275099489830884,0.8021475300505361,-0.021998532581779282,-0.23975936987980506,-0.47419044649666087,-0.629869859855883,-0.42101485330428184,-0.48506763246392265,-0.2354086775370854,0.2981062051214858,-0.2954170945187715,0.30739125952896673,-0.2427179573326463,-0.2815113804800523,-0.2522156081252845,0.09585163066362969,2.2237025013568537,0.24608665309827998,1.1835394492061233,-0.3506109419404934
