Classification,Food Name,Moisture (water),Protein,"Fat, total",Ash,Total dietary fibre,"Available carbohydrate, without sugar alcohols",Total sugars,Starch,Sodium (Na),Potassium (K),Calcium (Ca),Phosphorus (P),Magnesium (Mg),Iron (Fe),Zinc (Zn),Cholesterol,Thiamin (B1),Riboflavin (B2),Niacin (B3),Vitamin C
24502,"Bean, red kidney, fresh, boiled, drained",-0.0184567794091785,0.1080154510664077,-0.5097770188045389,0.1019694342247784,1.118147049907717,0.1143845314163073,-0.3079803109924981,0.3251611316145991,-0.341383148264358,0.3138468592430516,-0.2954170945187715,-0.431723310771519,-0.3989801410149018,0.0555517946183933,-0.3813078469176612,-0.5283741312354292,-0.0955366744562584,-0.1736798195738294,-0.3794861666218006,0.4379950029378175
16601,"Kiwifruit, green (hayward), peeled, raw",0.8719790928249562,-1.027837041816711,-0.4931482067742174,-0.5814881739843887,0.0132598075046792,-0.201217014249748,0.3441420484985618,-0.4677055875193829,-0.341383148264358,-0.1426321102823586,-0.1818799943464413,-0.8792605735222718,-0.3989801410149018,-0.3161807356330353,-0.7547532519956079,-0.5283741312354292,-0.6127475349030765,-0.4885046740779115,-0.8730732031990398,3.1773630219887927
24705,"Capsicum, green, fresh, raw",1.2480197400632762,-1.0548811487901188,-0.5319487681783006,-0.7181796956262221,-0.2304653194959908,-0.5121080890849667,-0.2036407334739285,-0.4850676324639226,-0.3436379242372788,-0.4928616644871992,-0.3288103592753392,-0.91316491160945,-0.4857924652828215,-0.3219589614918657,-0.7501428148958802,-0.5283741312354292,-0.4896020919395484,-0.7306776390810517,-0.8730732031990398,6.705336985918079
18101,"Veal, stir-fry strips, untrimmed, raw",0.4817482324833035,1.3069708602208112,-0.3933753345922894,-0.1714136090588883,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.2218800216995612,0.3964852933812725,-0.3221317063240256,0.7888328603668978,-0.1732680979183105,-0.0811995507072617,1.3429956283805131,0.1868845542739091,-0.3705614970748045,0.7385050152713317,4.319462421593515,-0.3091053658942665
28103,"Bar, nougat & caramel centre, milk chocolate-coated",-1.9057551221524445,-0.8295135906783888,0.3493782694287308,-0.239759369879805,-0.2467136612960354,2.6156445425905677,4.691624445105628,-0.3635333178521444,-0.052771823730509,-0.4141583938793699,0.2589111004402523,-0.411380707919212,-0.1385431682111426,-0.0195651415464031,-0.5657253309067707,-0.4503459109980468,-0.4896020919395484,0.8030844726055023,-0.8730732031990398,-0.3506109419404934
22101,"Seed, hemp, dried",-1.8702795893941124,1.5503678229814797,2.2727775276025666,2.835799867061447,0.2082399091052153,-0.5121080890849667,-0.2210306630603567,-0.4734929358342295,-0.3458927002101994,2.9307306069533774,0.2321964886349981,9.217451308839408,10.626185041010904,2.041335414769807,3.532953250751189,-0.5283741312354292,5.955009423151756,0.9645331159409292,0.3115356845863341,-0.3506109419404934
18102,"Lamb, stir-fry strips, lean, casseroled, no added fat",0.0205663066249866,1.7667206787687406,-0.1882866528849927,0.1019694342247784,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.2489373333746095,-0.1583727644039245,-0.3154530533727121,0.5311598909043431,-0.2079930276254784,0.2250464198107545,1.9700150739434856,0.9671667566477328,-0.3787711932723731,0.5286217789352768,0.3444414870248168,-0.3506109419404934
18301,"Chicken, skin, composite, casseroled, no added fat",-0.5222093445774939,0.4866329486941141,1.6187109210765938,-0.5814881739843887,-0.4741904464966608,-0.629869859855883,-0.4210148533042818,-0.4850676324639226,-0.230899125591244,-0.650268205702858,-0.2820597886161444,-0.0045286508730731,-0.3642552113077339,-0.192911917311318,-0.2937095420228341,1.682425442157071,-0.6127475349030765,0.2380142209315088,0.4431588943402645,-0.3506109419404934
24501,"Snow pea, fresh, raw",1.0316189902374506,-0.8655723999762657,-0.5319487681783006,-0.5814881739843887,-0.0517335596954994,-0.3660834933290307,-0.0732162615757165,-0.3924700594263773,-0.3436379242372788,-0.4535100291832846,-0.0883788530280517,-0.6758345449992024,-0.2079930276254784,-0.1775033150211033,-0.5887775164054094,-0.5283741312354292,-0.0791172820611214,-0.2463317090747714,-0.8730732031990398,1.6416567082783975
12102,"Rice, white, purchased as 'instant', microwaved",0.0453991795558191,-0.8295135906783888,-0.4986911441176579,-0.8548712172680555,-0.3117070284962142,0.9010331601660276,-0.4210148533042818,1.3958205698612174,-0.2985424047788648,-1.1657746281841403,-0.3555249710805933,-0.9063840439920144,-0.5899672544043253,-0.3489240154997414,-0.5611148938070429,-0.5283741312354292,-0.4485536109517056,-0.8921262824164784,-0.8730732031990398,-0.3506109419404934
